Frame,Time,X (cm),Y (cm),Z (cm)
1380.0,4.59667,15.0318,36.695499999999996,135.9794
1381.0,4.6,15.024899999999999,36.6151,135.9579
1382.0,4.60333,15.0256,36.5303,135.9416
1383.0,4.60667,15.054499999999999,36.4499,135.8963
1384.0,4.61,15.049199999999999,36.3609,135.8683
1385.0,4.61333,15.0531,36.271699999999996,135.8082
1386.0,4.61667,15.0607,36.1879,135.7623
1387.0,4.62,15.061000000000002,36.1117,135.7124
1388.0,4.62333,15.0661,36.0249,135.6527
1389.0,4.62667,15.0645,35.945100000000004,135.6098
1390.0,4.63,15.0932,35.8547,135.5326
1391.0,4.63333,15.073400000000001,35.7766,135.47719999999998
1392.0,4.63667,15.086699999999999,35.6903,135.37560000000002
1393.0,4.64,15.090799999999998,35.6089,135.2946
1394.0,4.64333,15.087200000000001,35.5257,135.2155
1395.0,4.64667,15.0996,35.4326,135.1183
1396.0,4.65,15.090799999999998,35.3642,135.0504
1397.0,4.65333,15.119200000000001,35.277499999999996,134.93959999999998
1398.0,4.65667,15.112200000000001,35.1911,134.8172
1399.0,4.66,15.1137,35.1123,134.7173
1400.0,4.66333,15.118199999999998,35.0377,134.5976
1401.0,4.66667,15.1247,34.9465,134.4878
1402.0,4.67,15.1294,34.8817,134.3398
1403.0,4.67333,15.1364,34.796499999999995,134.2159
1404.0,4.67667,15.143,34.7151,134.0885
1405.0,4.68,15.1601,34.6315,133.9472
1406.0,4.68333,15.152600000000001,34.5532,133.8068
1407.0,4.68667,15.1595,34.4705,133.6442
1408.0,4.69,15.1587,34.4028,133.486
1409.0,4.69333,15.1651,34.3039,133.3287
1410.0,4.69667,15.174000000000001,34.2305,133.1698
1411.0,4.7,15.1749,34.1576,133.0054
1412.0,4.70333,15.1724,34.070299999999996,132.8348
1413.0,4.70667,15.184000000000001,33.992399999999996,132.6514
1414.0,4.71,15.1858,33.910399999999996,132.48
1415.0,4.71333,15.1976,33.8347,132.27460000000002
1416.0,4.71667,15.196100000000001,33.749700000000004,132.0817
1417.0,4.72,15.198500000000001,33.6617,131.8843
1418.0,4.72333,15.2032,33.5951,131.6739
1419.0,4.72667,15.2138,33.511399999999995,131.4634
1420.0,4.73,15.217500000000001,33.4385,131.2469
1421.0,4.73333,15.227699999999999,33.36,131.03969999999998
1422.0,4.73667,15.252,33.285399999999996,130.8163
1423.0,4.74,15.2486,33.2073,130.5816
1424.0,4.74333,15.2517,33.124,130.3423
1425.0,4.74667,15.252099999999999,33.048500000000004,130.1053
1426.0,4.75,15.258000000000001,32.9765,129.852
1427.0,4.75333,15.2657,32.8926,129.5985
1428.0,4.75667,15.272200000000002,32.8235,129.345
1429.0,4.76,15.279599999999999,32.7512,129.0878
1430.0,4.76333,15.296000000000001,32.6709,128.8342
1431.0,4.76667,15.2888,32.5918,128.5583
1432.0,4.77,15.305000000000001,32.5145,128.2785
1433.0,4.77333,15.312100000000001,32.4396,128.0014
1434.0,4.77667,15.3148,32.369600000000005,127.72670000000001
1435.0,4.78,15.3398,32.2936,127.4478
1436.0,4.78333,15.3383,32.2037,127.14359999999999
1437.0,4.78667,15.3349,32.146,126.8577
1438.0,4.79,15.3499,32.0692,126.54960000000001
1439.0,4.79333,15.358799999999999,31.9901,126.25609999999999
1440.0,4.79667,15.3642,31.9169,125.9399
1441.0,4.8,15.3768,31.8373,125.6317
1442.0,4.80333,15.3786,31.7742,125.3241
1443.0,4.80667,15.3935,31.6904,124.998
1444.0,4.81,15.4072,31.6221,124.6754
1445.0,4.81333,15.4025,31.5486,124.3536
1446.0,4.81667,15.4017,31.4858,124.0307
1447.0,4.82,15.422300000000002,31.401,123.6772
1448.0,4.82333,15.4388,31.326,123.3561
1449.0,4.82667,15.4365,31.2563,123.0113
1450.0,4.83,15.4412,31.1916,122.66590000000001
1451.0,4.83333,15.4603,31.1101,122.31859999999999
1452.0,4.83667,15.464599999999999,31.038400000000003,121.9722
1453.0,4.84,15.4766,30.968400000000003,121.61800000000001
1454.0,4.84333,15.4827,30.9007,121.26140000000001
1455.0,4.84667,15.494499999999999,30.8286,120.8996
1456.0,4.85,15.495099999999999,30.7548,120.54090000000001
1457.0,4.85333,15.507,30.6877,120.1783
1458.0,4.85667,15.523599999999998,30.614600000000003,119.8075
1459.0,4.86,15.5232,30.550400000000003,119.43320000000001
1460.0,4.86333,15.5358,30.475900000000003,119.0735
1461.0,4.86667,15.549700000000001,30.407600000000002,118.69069999999999
1462.0,4.87,15.5625,30.3328,118.32570000000001
1463.0,4.87333,15.572,30.2793,117.9224
1464.0,4.87667,15.589099999999998,30.207100000000004,117.5471
1465.0,4.88,15.5879,30.1286,117.17
1466.0,4.88333,15.605,30.0639,116.782
1467.0,4.88667,15.6132,30.004199999999997,116.4056
1468.0,4.89,15.616399999999999,29.935700000000004,116.001
1469.0,4.89333,15.6354,29.857999999999997,115.6078
1470.0,4.89667,15.648,29.7849,115.2221
1471.0,4.9,15.6457,29.724,114.8212
1472.0,4.90333,15.6634,29.669,114.43879999999999
1473.0,4.90667,15.6808,29.583,114.0402
1474.0,4.91,15.680699999999998,29.517899999999997,113.6414
1475.0,4.91333,15.7105,29.4523,113.2365
1476.0,4.91667,15.709800000000001,29.397699999999997,112.83430000000001
1477.0,4.92,15.7287,29.326900000000002,112.44300000000001
1478.0,4.92333,15.7423,29.259300000000003,112.0328
1479.0,4.92667,15.7441,29.1824,111.6336
1480.0,4.93,15.7606,29.1382,111.2228
1481.0,4.93333,15.7778,29.070100000000004,110.8208
1482.0,4.93667,15.7898,29.0029,110.4055
1483.0,4.94,15.8036,28.942500000000003,109.99949999999998
1484.0,4.94333,15.811000000000002,28.874299999999998,109.5927
1485.0,4.94667,15.8306,28.8214,109.1711
1486.0,4.95,15.8442,28.7603,108.7509
1487.0,4.95333,15.8546,28.691399999999998,108.3339
1488.0,4.95667,15.881800000000002,28.6325,107.92699999999999
1489.0,4.96,15.8807,28.5657,107.50229999999999
1490.0,4.96333,15.9047,28.497500000000002,107.07360000000001
1491.0,4.96667,15.9121,28.4583,106.6662
1492.0,4.97,15.9346,28.3872,106.24269999999999
1493.0,4.97333,15.9372,28.3299,105.8288
1494.0,4.97667,15.960400000000002,28.265800000000002,105.4008
1495.0,4.98,15.980500000000001,28.2154,104.9771
1496.0,4.98333,15.9882,28.1532,104.5595
1497.0,4.98667,16.0129,28.113,104.1481
1498.0,4.99,16.0258,28.036,103.71679999999999
1499.0,4.99333,16.0435,27.9874,103.3066
1500.0,4.99667,16.050800000000002,27.9284,102.88250000000001
1501.0,5.0,16.0707,27.869999999999997,102.45920000000001
1502.0,5.00333,16.0883,27.833499999999997,102.051
1503.0,5.00667,16.1166,27.7565,101.6138
1504.0,5.01,16.1233,27.712400000000002,101.184
1505.0,5.01333,16.1478,27.6556,100.7661
1506.0,5.01667,16.1657,27.5996,100.3355
1507.0,5.02,16.1887,27.5483,99.9241
1508.0,5.02333,16.2104,27.495600000000003,99.483
1509.0,5.02667,16.223300000000002,27.450799999999997,99.0578
1510.0,5.03,16.243199999999998,27.388099999999998,98.63390000000001
1511.0,5.03333,16.2606,27.338600000000003,98.2022
1512.0,5.03667,16.296100000000003,27.2885,97.7861
1513.0,5.04,16.3109,27.248700000000003,97.3621
1514.0,5.04333,16.3433,27.203699999999998,96.92580000000001
1515.0,5.04667,16.359299999999998,27.1424,96.5072
1516.0,5.05,16.381,27.104300000000002,96.0768
1517.0,5.05333,16.4023,27.052699999999998,95.6437
1518.0,5.05667,16.4212,27.0094,95.21799999999999
1519.0,5.06,16.4397,26.9381,94.78020000000001
1520.0,5.06333,16.4713,26.9193,94.3619
1521.0,5.06667,16.4916,26.8695,93.91749999999999
1522.0,5.07,16.522100000000002,26.822899999999997,93.49640000000001
1523.0,5.07333,16.5394,26.7785,93.0712
1524.0,5.07667,16.5641,26.7365,92.6347
1525.0,5.08,16.5885,26.704,92.2111
1526.0,5.08333,16.6208,26.650299999999998,91.77799999999999
1527.0,5.08667,16.643700000000003,26.6118,91.3591
1528.0,5.09,16.667099999999998,26.588600000000003,90.9187
1529.0,5.09333,16.7,26.5437,90.4813
1530.0,5.09667,16.7257,26.5118,90.0609
1531.0,5.1,16.7427,26.459500000000002,89.6224
1532.0,5.10333,16.7711,26.4397,89.18339999999999
1533.0,5.10667,16.7928,26.4073,88.7588
1534.0,5.11,16.8127,26.3641,88.3023
1535.0,5.11333,16.834200000000003,26.3368,87.88250000000001
1536.0,5.11667,16.862299999999998,26.2937,87.4435
1537.0,5.12,16.8844,26.2646,87.00789999999999
1538.0,5.12333,16.9095,26.2447,86.5814
1539.0,5.12667,16.9426,26.2036,86.1405
1540.0,5.13,16.9637,26.1796,85.6974
1541.0,5.13333,16.9941,26.151,85.2633
1542.0,5.13667,17.014699999999998,26.1195,84.8219
1543.0,5.14,17.041800000000002,26.096899999999998,84.38
1544.0,5.14333,17.0583,26.0661,83.939
1545.0,5.14667,17.090899999999998,26.038400000000003,83.5005
1546.0,5.15,17.1164,26.0173,83.0595
1547.0,5.15333,17.150299999999998,25.9945,82.62010000000001
1548.0,5.15667,17.1751,25.967899999999997,82.1707
1549.0,5.16,17.2053,25.952800000000003,81.7354
1550.0,5.16333,17.2278,25.932499999999997,81.2852
1551.0,5.16667,17.256700000000002,25.9041,80.8376
1552.0,5.17,17.278100000000002,25.895,80.39930000000001
1553.0,5.17333,17.302699999999998,25.8747,79.9433
1554.0,5.17667,17.3444,25.8651,79.4887
1555.0,5.18,17.3553,25.8533,79.0421
1556.0,5.18333,17.3916,25.8428,78.5912
1557.0,5.18667,17.4193,25.8219,78.1486
1558.0,5.19,17.433,25.814100000000003,77.6932
1559.0,5.19333,17.4694,25.8127,77.2488
1560.0,5.19667,17.5002,25.796499999999998,76.79429999999999
1561.0,5.2,17.528399999999998,25.7889,76.3364
1562.0,5.20333,17.5499,25.7911,75.88680000000001
1563.0,5.20667,17.581200000000003,25.770100000000003,75.42699999999999
1564.0,5.21,17.6108,25.7648,74.9793
1565.0,5.21333,17.634800000000002,25.7728,74.5189
1566.0,5.21667,17.676099999999998,25.768099999999997,74.0629
1567.0,5.22,17.6988,25.769600000000004,73.61
1568.0,5.22333,17.7264,25.7657,73.1514
1569.0,5.22667,17.7573,25.776999999999997,72.70309999999999
1570.0,5.23,17.7777,25.7742,72.22670000000001
1571.0,5.23333,17.8203,25.7832,71.77369999999999
1572.0,5.23667,17.8427,25.7877,71.32000000000001
1573.0,5.24,17.8645,25.793799999999997,70.8495
1574.0,5.24333,17.9084,25.8029,70.3921
1575.0,5.24667,17.9463,25.820100000000004,69.9333
1576.0,5.25,17.9664,25.828699999999998,69.4764
1577.0,5.25333,18.0011,25.8351,69.0099
1578.0,5.25667,18.0197,25.848399999999998,68.5378
1579.0,5.26,18.0571,25.8618,68.0732
1580.0,5.26333,18.0985,25.8813,67.6113
1581.0,5.26667,18.1088,25.895699999999998,67.1486
1582.0,5.27,18.152,25.9098,66.6822
1583.0,5.27333,18.1876,25.935899999999997,66.2072
1584.0,5.27667,18.2083,25.953699999999998,65.75410000000001
1585.0,5.28,18.247999999999998,25.9795,65.2791
1586.0,5.28333,18.2759,25.997899999999998,64.8125
1587.0,5.28667,18.3108,26.013299999999997,64.34909999999999
1588.0,5.29,18.3417,26.0383,63.8717
1589.0,5.29333,18.3839,26.073500000000003,63.4178
1590.0,5.29667,18.406399999999998,26.0918,62.9421
1591.0,5.3,18.439,26.1261,62.4807
1592.0,5.30333,18.4786,26.1469,61.9957
1593.0,5.30667,18.5132,26.1757,61.5355
1594.0,5.31,18.543,26.2144,61.0699
1595.0,5.31333,18.5804,26.263799999999996,60.594100000000005
1596.0,5.31667,18.6089,26.285700000000002,60.125099999999996
1597.0,5.32,18.644399999999997,26.3228,59.658
1598.0,5.32333,18.682499999999997,26.343,59.1773
1599.0,5.32667,18.7185,26.399099999999997,58.712300000000006
1600.0,5.33,18.750999999999998,26.429700000000004,58.2376
1601.0,5.33333,18.773500000000002,26.4797,57.7709
1602.0,5.33667,18.8285,26.5126,57.30069999999999
1603.0,5.34,18.854499999999998,26.550599999999996,56.82469999999999
1604.0,5.34333,18.8899,26.598000000000003,56.351099999999995
1605.0,5.34667,18.923099999999998,26.637,55.88289999999999
1606.0,5.35,18.9595,26.6949,55.4097
1607.0,5.35333,18.9968,26.732499999999998,54.9439
1608.0,5.35667,19.0172,26.789800000000003,54.4645
1609.0,5.36,19.0669,26.8397,53.990899999999996
1610.0,5.36333,19.0995,26.9019,53.5212
1611.0,5.36667,19.1389,26.9312,53.0424
1612.0,5.37,19.1684,26.9904,52.58200000000001
1613.0,5.37333,19.2057,27.042399999999997,52.09400000000001
1614.0,5.37667,19.2486,27.1094,51.6287
1615.0,5.38,19.2719,27.1603,51.160000000000004
1616.0,5.38333,19.3081,27.208,50.685
1617.0,5.38667,19.3447,27.287,50.2162
1618.0,5.39,19.384999999999998,27.3375,49.7407
1619.0,5.39333,19.4054,27.4073,49.2622
1620.0,5.39667,19.4585,27.4532,48.792899999999996
1621.0,5.4,19.493199999999998,27.514499999999998,48.324200000000005
1622.0,5.40333,19.5305,27.5799,47.849000000000004
1623.0,5.40667,19.555799999999998,27.652800000000003,47.3752
1624.0,5.41,19.602,27.7132,46.9091
1625.0,5.41333,19.6342,27.786700000000003,46.4325
1626.0,5.41667,19.6744,27.85,45.9645
1627.0,5.42,19.697200000000002,27.924200000000003,45.4885
1628.0,5.42333,19.7411,27.985300000000002,45.0156
1629.0,5.42667,19.7837,28.0697,44.556799999999996
1630.0,5.43,19.8174,28.141000000000002,44.070499999999996
1631.0,5.43333,19.8434,28.2129,43.6031
1632.0,5.43667,19.8849,28.284,43.1416
1633.0,5.44,19.9101,28.3565,42.6666
1634.0,5.44333,19.9634,28.432299999999998,42.195100000000004
1635.0,5.44667,19.9833,28.509500000000003,41.728500000000004
1636.0,5.45,20.0329,28.5853,41.244
1637.0,5.45333,20.0625,28.669099999999997,40.7839
1638.0,5.45667,20.1135,28.7488,40.318200000000004
1639.0,5.46,20.134800000000002,28.8299,39.8452
1640.0,5.46333,20.1715,28.912599999999998,39.3698
1641.0,5.46667,20.2093,28.996100000000002,38.9167
1642.0,5.47,20.2486,29.078300000000002,38.439499999999995
1643.0,5.47333,20.283099999999997,29.1646,37.9735
1644.0,5.47667,20.3129,29.2637,37.504599999999996
1645.0,5.48,20.3591,29.3399,37.0453
1646.0,5.48333,20.389599999999998,29.437,36.5614
1647.0,5.48667,20.4299,29.5272,36.1061
1648.0,5.49,20.4572,29.6133,35.632999999999996
1649.0,5.49333,20.5004,29.698500000000003,35.1722
1650.0,5.49667,20.5303,29.8016,34.700599999999994
1651.0,5.5,20.5655,29.892500000000002,34.2325
1652.0,5.50333,20.6024,29.9868,33.7664
1653.0,5.50667,20.6313,30.0791,33.3098
1654.0,5.51,20.6725,30.1758,32.8391
1655.0,5.51333,20.695,30.272100000000002,32.3706
1656.0,5.51667,20.7414,30.371199999999998,31.907600000000002
1657.0,5.52,20.772,30.4677,31.4529
1658.0,5.52333,20.804499999999997,30.565499999999997,30.981900000000003
1659.0,5.52667,20.839599999999997,30.6718,30.515300000000003
1660.0,5.53,20.878,30.785700000000002,30.056900000000002
1661.0,5.53333,20.915399999999998,30.871,29.5913
1662.0,5.53667,20.932,30.9784,29.1253
1663.0,5.54,20.9726,31.086000000000002,28.6616
1664.0,5.54333,21.0076,31.1933,28.208199999999998
1665.0,5.54667,21.034299999999998,31.2988,27.7372
1666.0,5.55,21.0721,31.398200000000003,27.2723
1667.0,5.55333,21.098599999999998,31.504700000000003,26.816699999999997
1668.0,5.55667,21.1451,31.6073,26.352300000000003
1669.0,5.56,21.1673,31.729300000000002,25.8907
1670.0,5.56333,21.1981,31.8307,25.4238
1671.0,5.56667,21.240000000000002,31.9289,24.9624
1672.0,5.57,21.261400000000002,32.0432,24.5047
1673.0,5.57333,21.303,32.154399999999995,24.040799999999997
1674.0,5.57667,21.331200000000003,32.2704,23.5808
1675.0,5.58,21.3614,32.3806,23.124100000000002
1676.0,5.58333,21.3968,32.4855,22.6648
1677.0,5.58667,21.426,32.6053,22.196199999999997
1678.0,5.59,21.4572,32.713499999999996,21.7387
1679.0,5.59333,21.482,32.8415,21.2775
1680.0,5.59667,21.5088,32.9583,20.8294
1681.0,5.6,21.538999999999998,33.075,20.3676
1682.0,5.60333,21.569200000000002,33.1862,19.906399999999998
1683.0,5.60667,21.602600000000002,33.309,19.4423
1684.0,5.61,21.6235,33.4213,18.9846
1685.0,5.61333,21.6587,33.5449,18.5296
1686.0,5.61667,21.6839,33.6549,18.073
1687.0,5.62,21.718,33.7884,17.6142
1688.0,5.62333,21.7453,33.8997,17.1579
1689.0,5.62667,21.7619,34.0257,16.698
1690.0,5.63,21.7957,34.1442,16.243299999999998
1691.0,5.63333,21.822499999999998,34.265100000000004,15.790600000000001
1692.0,5.63667,21.849899999999998,34.386399999999995,15.3383
1693.0,5.64,21.8772,34.511399999999995,14.883199999999999
1694.0,5.64333,21.9144,34.6107,14.429300000000001
1695.0,5.64667,21.9421,34.7451,13.977699999999999
1696.0,5.65,21.973300000000002,34.863600000000005,13.523500000000002
1697.0,5.65333,21.988300000000002,34.989,13.0772
1698.0,5.65667,22.0227,35.1265,12.632200000000001
1699.0,5.66,22.0399,35.2336,12.1712
1700.0,5.66333,22.066499999999998,35.3677,11.7188
1701.0,5.66667,22.090799999999998,35.496300000000005,11.2855
1702.0,5.67,22.116999999999997,35.619299999999996,10.8259
1703.0,5.67333,22.1372,35.743,10.3768
1704.0,5.67667,22.1546,35.8718,9.9277
1705.0,5.68,22.177799999999998,36.0043,9.4833
1706.0,5.68333,22.2117,36.1282,9.0435
1707.0,5.68667,22.2291,36.2611,8.6115
1708.0,5.69,22.2434,36.3951,8.1645
1709.0,5.69333,22.2667,36.513099999999994,7.7158
1710.0,5.69667,22.2945,36.6396,7.2884
1711.0,5.7,22.3189,36.7708,6.8638
1712.0,5.70333,22.3434,36.9015,6.4315
1713.0,5.70667,22.3671,37.0291,5.9941
1714.0,5.71,22.3826,37.1508,5.569100000000001
1715.0,5.71333,22.4024,37.291000000000004,5.1475
1716.0,5.71667,22.4274,37.415499999999994,4.7287
1717.0,5.72,22.4461,37.5483,4.3127
1718.0,5.72333,22.483,37.5683,4.2492
1719.0,5.72667,22.5046,37.6149,4.4733
1720.0,5.73,22.5088,37.6368,4.6095
1721.0,5.73333,22.5286,37.6137,4.768800000000001
1722.0,5.73667,22.549500000000002,37.6128,4.942
1723.0,5.74,22.5624,37.6106,5.0988999999999995
1724.0,5.74333,22.5826,37.595800000000004,5.2585999999999995
1725.0,5.74667,22.5963,37.6063,5.4158
1726.0,5.75,22.6084,37.5995,5.5832
1727.0,5.75333,22.6219,37.5971,5.7348
1728.0,5.75667,22.6405,37.5925,5.9069
1729.0,5.76,22.6523,37.589299999999994,6.0613
1730.0,5.76333,22.676099999999998,37.5867,6.232
1731.0,5.76667,22.683,37.5758,6.3743
1732.0,5.77,22.699,37.5743,6.5446
1733.0,5.77333,22.7047,37.5738,6.695399999999999
1734.0,5.77667,22.7243,37.5786,6.8543
1735.0,5.78,22.733600000000003,37.566,7.007099999999999
1736.0,5.78333,22.752299999999998,37.567899999999995,7.1541
1737.0,5.78667,22.767699999999998,37.5586,7.299899999999999
1738.0,5.79,22.7752,37.5615,7.437399999999999
1739.0,5.79333,22.7797,37.5539,7.5682
1740.0,5.79667,22.7932,37.5497,7.7078999999999995
1741.0,5.8,22.791800000000002,37.549099999999996,7.8223
1742.0,5.80333,22.813,37.5436,7.9504
1743.0,5.80667,22.8173,37.5409,8.074200000000001
1744.0,5.81,22.821,37.5308,8.1725
1745.0,5.81333,22.834200000000003,37.5291,8.284
1746.0,5.81667,22.8356,37.5199,8.3919
1747.0,5.82,22.8404,37.5163,8.4764
1748.0,5.82333,22.8488,37.5208,8.5672
1749.0,5.82667,22.8627,37.5149,8.659
1750.0,5.83,22.8735,37.5017,8.7357
1751.0,5.83333,22.8768,37.4957,8.802299999999999
1752.0,5.83667,22.875700000000002,37.4959,8.868500000000001
1753.0,5.84,22.881,37.4945,8.927299999999999
1754.0,5.84333,22.8844,37.4895,8.9885
1755.0,5.84667,22.906100000000002,37.4685,9.0333
1756.0,5.85,22.913,37.4696,9.065900000000001
1757.0,5.85333,22.9155,37.4579,9.1004
1758.0,5.85667,22.9183,37.4551,9.1256
1759.0,5.86,22.9177,37.4454,9.144400000000001
1760.0,5.86333,22.9209,37.443200000000004,9.153
1761.0,5.86667,22.9187,37.4417,9.154300000000001
1762.0,5.87,22.9224,37.436099999999996,9.150400000000001
1763.0,5.87333,22.924500000000002,37.4344,9.1395
1764.0,5.87667,22.9244,37.429899999999996,9.1181
1765.0,5.88,22.9293,37.4251,9.0929
1766.0,5.88333,22.9282,37.4234,9.0549
1767.0,5.88667,22.930600000000002,37.4152,9.0165
1768.0,5.89,22.9254,37.4165,8.9641
1769.0,5.89333,22.9202,37.4144,8.8985
1770.0,5.89667,22.9216,37.4062,8.8331
1771.0,5.9,22.924799999999998,37.4037,8.770399999999999
1772.0,5.90333,22.9238,37.3998,8.6866
1773.0,5.90667,22.915,37.400400000000005,8.5905
1774.0,5.91,22.908099999999997,37.396100000000004,8.4864
1775.0,5.91333,22.903200000000002,37.4014,8.3931
1776.0,5.91667,22.8966,37.397000000000006,8.2667
1777.0,5.92,22.884700000000002,37.3952,8.1495
1778.0,5.92333,22.886699999999998,37.3915,8.0151
1779.0,5.92667,22.871199999999998,37.3991,7.8782
1780.0,5.93,22.8692,37.3936,7.7223
1781.0,5.93333,22.8622,37.402699999999996,7.5797
1782.0,5.93667,22.8562,37.3956,7.3927000000000005
1783.0,5.94,22.8635,37.3825,7.2373
1784.0,5.94333,22.853299999999997,37.376999999999995,7.048900000000001
1785.0,5.94667,22.8448,37.381,6.8581
1786.0,5.95,22.8361,37.3818,6.660500000000001
1787.0,5.95333,22.8247,37.3797,6.4566
1788.0,5.95667,22.8177,37.3857,6.2294
1789.0,5.96,22.8047,37.382799999999996,6.004
1790.0,5.96333,22.7975,37.388600000000004,5.7768
1791.0,5.96667,22.7852,37.3875,5.5403
1792.0,5.97,22.7673,37.3942,5.2795000000000005
1793.0,5.97333,22.7755,37.4035,5.0329
1794.0,5.97667,22.8861,37.4422,4.9592
1795.0,5.98,23.069200000000002,37.4692,4.9283
1796.0,5.98333,23.220599999999997,37.5071,4.8724
1797.0,5.98667,23.384700000000002,37.544200000000004,4.821
1798.0,5.99,23.5506,37.575,4.735
1799.0,5.99333,23.694499999999998,37.61,4.6464
1800.0,5.99667,23.8217,37.6242,4.5896
1801.0,6.0,23.8628,37.6365,4.6777999999999995
1802.0,6.00333,23.8769,37.637,4.7366
1803.0,6.00667,23.9019,37.6442,4.8066
1804.0,6.01,23.9175,37.6596,4.8622
1805.0,6.01333,23.9359,37.671800000000005,4.9193
1806.0,6.01667,23.9586,37.6824,4.955299999999999
1807.0,6.02,23.9784,37.687,4.9825
1808.0,6.02333,24.0004,37.697,4.9988
1809.0,6.02667,24.024700000000003,37.708800000000004,5.0048
1810.0,6.03,24.0513,37.7205,5.0065
1811.0,6.03333,24.0684,37.7301,4.996
1812.0,6.03667,24.0882,37.7433,4.9772
1813.0,6.04,24.1112,37.7598,4.9443
1814.0,6.04333,24.1357,37.771300000000004,4.909599999999999
1815.0,6.04667,24.1792,37.7628,4.8778
1816.0,6.05,24.204,37.7829,4.8177
1817.0,6.05333,24.2251,37.798500000000004,4.7577
1818.0,6.05667,24.2414,37.812599999999996,4.6859
1819.0,6.06,24.2743,37.842200000000005,4.6146
1820.0,6.06333,24.330199999999998,37.894099999999995,4.567
1821.0,6.06667,24.366300000000003,37.926,4.4946
1822.0,6.07,24.433600000000002,37.945100000000004,4.4408
1823.0,6.07333,24.494999999999997,37.9527,4.3965000000000005
1824.0,6.07667,24.5189,37.9385,4.3906
1825.0,6.08,24.5458,37.9322,4.392
1826.0,6.08333,24.5614,37.9233,4.3886
1827.0,6.08667,24.5837,37.9294,4.3847000000000005
1828.0,6.09,24.6007,37.936,4.3850999999999996
1829.0,6.09333,24.6215,37.935700000000004,4.3903
1830.0,6.09667,24.6295,37.9362,4.3936
